Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,450,498,-1.000,-1.000,-7423048
1,2,450,504,2.564,1.282,-8148566
1,3,453,507,1.813,0.907,-9396581
1,4,456,507,1.282,0.641,-10586502
1,5,459,522,6.537,3.269,-7494233
1,6,462,534,5.286,2.643,-4072484
1,7,468,552,8.108,4.054,-8610145
1,8,468,567,6.410,3.205,-10251889
1,9,468,585,7.692,3.846,-8739161
1,10,474,603,8.108,4.054,-7885913
1,11,477,612,4.054,2.027,-9991540
1,12,483,630,8.108,4.054,-7363930
1,13,486,639,4.054,2.027,-10523280
1,14,486,639,0.000,0.000,-8216675
1,15,501,654,9.065,4.533,-8612714
1,16,519,672,10.879,5.439,-10251636
1,17,540,690,11.820,5.910,-7427159
1,18,552,702,7.252,3.626,-8475991
1,19,552,702,0.000,0.000,-8215389
1,20,555,702,1.282,0.641,-7366499
1,21,555,699,1.282,0.641,-7758688
1,22,567,693,5.734,2.867,-9464941
1,23,570,693,1.282,0.641,-10718092
1,24,573,690,1.813,0.907,-9268845
1,25,573,684,2.564,1.282,-6704204
1,26,573,681,1.282,0.641,-5651516
1,27,570,675,2.867,1.433,-5253421
1,28,570,669,2.564,1.282,-8152935
1,29,567,669,1.282,0.641,-7362136
1,30,564,663,2.867,1.433,-7033171
1,31,552,648,8.209,4.105,-10776438
1,32,549,639,4.054,2.027,-8148053
1,33,546,633,2.867,1.433,-8943219
1,34,543,630,1.813,0.907,-7892332
1,35,540,624,2.867,1.433,-4929589
1,36,534,618,3.626,1.813,-9269363
1,37,531,615,1.813,0.907,-12097944
1,38,528,612,1.813,0.907,-8542812
1,39,528,609,1.282,0.641,-8741218
1,40,522,606,2.867,1.433,-9270131
1,41,519,603,1.813,0.907,-5379094
1,42,519,600,1.282,0.641,-9263967
1,43,516,597,1.813,0.907,-9594472
1,44,513,594,1.813,0.907,-8216927
1,45,513,591,1.282,0.641,-7361105
1,46,510,585,2.867,1.433,-5257019
1,47,510,579,2.564,1.282,-6373183
1,48,516,570,4.623,2.311,-7954525
1,49,519,561,4.054,2.027,-6574925
1,50,525,555,3.626,1.813,-6903125
1,51,525,555,0.000,0.000,-12227220
1,52,528,552,1.813,0.907,-7230550
1,53,531,549,1.813,0.907,-11242635
1,54,534,546,1.813,0.907,-8612712
1,55,534,543,1.282,0.641,-9139058
1,56,534,540,1.282,0.641,-8479590
1,57,537,540,1.282,0.641,-6106930
1,58,540,534,2.867,1.433,-8212564
1,59,540,534,0.000,0.000,-6903636
1,60,540,531,1.282,0.641,-5850180
1,61,540,528,1.282,0.641,-5194047
1,62,543,525,1.813,0.907,-8736341
1,63,549,525,2.564,1.282,-6899016
1,64,558,525,3.846,1.923,-8021349
1,65,567,525,3.846,1.923,-6045247
1,66,579,531,5.734,2.867,-8348002
1,67,588,534,4.054,2.027,-9139826
1,68,588,534,0.000,0.000,-8217443
1,69,588,540,2.564,1.282,-6506057
1,70,591,543,1.813,0.907,-6111042
1,71,594,552,4.054,2.027,-8346464
1,72,597,552,1.282,0.641,-5850440
1,73,597,555,1.282,0.641,-4469813
1,74,597,558,1.282,0.641,-6376524
1,75,603,570,5.734,2.867,-9665151
1,76,606,579,4.054,2.027,-9206395
1,77,606,588,3.846,1.923,-5189938
1,78,606,600,5.128,2.564,-6511449
1,79,612,606,3.626,1.813,-7298137
1,80,615,612,2.867,1.433,-3878955
1,81,621,618,3.626,1.813,-5716282
1,82,630,624,4.623,2.311,-7627359
1,83,639,627,4.054,2.027,-8875375
1,84,642,627,1.282,0.641,-7953757
1,85,645,630,1.813,0.907,-8811122
1,86,651,633,2.867,1.433,-4666417
1,87,654,636,1.813,0.907,-7297624
1,88,660,645,4.623,2.311,-8219239
1,89,663,645,1.282,0.641,-8740191
1,90,666,651,2.867,1.433,-6902614
3,1,888,261,-1.000,-1.000,-6378064
3,2,888,261,0.000,0.000,-6968918
3,3,888,267,2.564,1.282,-6048845
3,4,888,267,0.000,0.000,-2365465
3,5,888,267,0.000,0.000,-5324608
3,6,885,273,2.867,1.433,-7100504
3,7,882,276,1.813,0.907,-6311501
3,8,882,276,0.000,0.000,-7890020
3,9,882,282,2.564,1.282,-6047559
3,10,882,282,0.000,0.000,-6836303
3,11,882,285,1.282,0.641,-6639442
3,12,882,291,2.564,1.282,-7165270
3,13,882,291,0.000,0.000,-9204338
3,14,882,285,2.564,1.282,-8284521
3,15,885,285,1.282,0.641,-9995396
3,16,885,282,1.282,0.641,-7164755
3,17,888,279,1.813,0.907,-4334888
3,18,888,279,0.000,0.000,-7755867
3,19,888,279,0.000,0.000,-7625560
3,20,888,276,1.282,0.641,-9928572
3,21,888,273,1.282,0.641,-8153194
3,22,888,270,1.282,0.641,-9466481
3,23,891,270,1.282,0.641,-10584964
3,24,894,270,1.282,0.641,-3679783
3,25,894,267,1.282,0.641,-3614758
3,26,894,267,0.000,0.000,-2364951
3,27,894,264,1.282,0.641,-4535606
3,28,894,264,0.000,0.000,-524289
3,29,894,267,1.282,0.641,-5323834
3,30,888,267,2.564,1.282,-8019296
3,31,888,270,1.282,0.641,-5456192
3,32,888,273,1.282,0.641,-6046785
3,33,888,276,1.282,0.641,-9069415
3,34,894,276,2.564,1.282,-10388866
3,35,900,276,2.564,1.282,-3880500
3,36,915,276,6.410,3.205,-11047057
3,37,924,282,4.623,2.311,-1640715
3,38,927,282,1.282,0.641,-6113098
3,39,927,285,1.282,0.641,-8676454
3,40,930,288,1.813,0.907,-9863551
3,41,933,291,1.813,0.907,-9403772
3,42,936,291,1.282,0.641,-7754838
3,43,939,291,1.282,0.641,-8679538
3,44,942,294,1.813,0.907,-6964037
3,45,945,306,5.286,2.643,-7562595
3,46,945,309,1.282,0.641,-6048070
3,47,948,315,2.867,1.433,-8218985
3,48,951,318,1.813,0.907,-8218728
3,49,954,324,2.867,1.433,-6442317
3,50,960,327,2.867,1.433,-8351082
3,51,960,330,1.282,0.641,-6313045
3,52,963,330,1.282,0.641,-4205101
3,53,966,333,1.813,0.907,-4075568
3,54,969,336,1.813,0.907,-5061950
3,55,969,339,1.282,0.641,-4209464
3,56,972,339,1.282,0.641,-6114124
3,57,975,342,1.813,0.907,-8350312
3,58,978,345,1.813,0.907,-9534847
3,59,981,345,1.282,0.641,-9140600
3,60,984,345,1.282,0.641,-3877162
3,61,984,345,0.000,0.000,-7888993
3,62,984,345,0.000,0.000,-10912899
3,63,984,345,0.000,0.000,-7954271
3,64,984,348,1.282,0.641,-10783372
3,65,987,348,1.282,0.641,-8612201
3,66,990,348,1.282,0.641,-10059647
3,67,990,348,0.000,0.000,-6574675
3,68,993,351,1.813,0.907,-7822169
3,69,993,351,0.000,0.000,-6111553
3,70,993,351,0.000,0.000,-7099216
3,71,993,354,1.282,0.641,-5978943
3,72,996,354,1.282,0.641,-6047557
3,73,996,354,0.000,0.000,-11242381
3,74,1002,357,2.867,1.433,-5587008
3,75,1017,357,6.410,3.205,-8810863
3,76,1020,354,1.813,0.907,-4731445
3,77,1020,351,1.282,0.641,-9074809
3,78,1023,348,1.813,0.907,-5060924
3,79,1026,348,1.282,0.641,-7165016
3,80,1029,342,2.867,1.433,-7758434
3,81,1032,342,1.282,0.641,-8417906
3,82,1035,342,1.282,0.641,-8416107
3,83,1035,339,1.282,0.641,-4930877
3,84,1041,336,2.867,1.433,-5325636
3,85,1044,333,1.813,0.907,-4930877
3,86,1044,333,0.000,0.000,-9598071
3,87,1056,333,5.128,2.564,-3153954
3,88,1068,327,5.734,2.867,-6903125
3,89,1071,324,1.813,0.907,-5193537
3,90,1074,324,1.282,0.641,-3154981
5,1,1308,378,-1.000,-1.000,-9203570
5,2,1308,378,0.000,0.000,-8480617
5,3,1317,378,3.846,1.923,-5849408
5,4,1320,378,1.282,0.641,-7888989
5,5,1323,375,1.813,0.907,-8742760
5,6,1326,375,1.282,0.641,-5521987
5,7,1335,375,3.846,1.923,-5124656
5,8,1341,372,2.867,1.433,-11178389
5,9,1350,366,4.623,2.311,-5650489
5,10,1362,366,5.128,2.564,-8217443
5,11,1368,363,2.867,1.433,-6378575
5,12,1377,354,5.439,2.720,-7755613
5,13,1377,351,1.282,0.641,-11569030
5,14,1380,351,1.282,0.641,-10583935
5,15,1386,348,2.867,1.433,-7955556
5,16,1389,345,1.813,0.907,-4798264
5,17,1401,342,5.286,2.643,-5849408
5,18,1407,342,2.564,1.282,-5521985
5,19,1410,342,1.282,0.641,-7692643
5,20,1413,342,1.282,0.641,-8215387
5,21,1425,342,5.128,2.564,-2102293
5,22,1431,345,2.867,1.433,-11108485
5,23,1434,348,1.813,0.907,-8217958
5,24,1434,351,1.282,0.641,-8086370
5,25,1431,354,1.813,0.907,-6970460
5,26,1431,354,0.000,0.000,-10453119
5,27,1425,354,2.564,1.282,-9927036
5,28,1413,348,5.734,2.867,-3746603
5,29,1407,342,3.626,1.813,-4469814
5,30,1404,327,6.537,3.269,-1774870
5,31,1398,318,4.623,2.311,-6575190
5,32,1398,315,1.282,0.641,-9074037
5,33,1389,306,5.439,2.720,-9666946
5,34,1386,300,2.867,1.433,-8018526
5,35,1380,291,4.623,2.311,-393217
5,36,1365,276,9.065,4.533,-2957602
5,37,1362,273,1.813,0.907,-9664123
5,38,1362,270,1.282,0.641,-8346460
5,39,1356,264,3.626,1.813,-9205621
5,40,1350,261,2.867,1.433,-8219498
5,41,1341,249,6.410,3.205,-6181459
5,42,1335,240,4.623,2.311,-11837341
5,43,1329,225,6.904,3.452,-2826790
5,44,1329,219,2.564,1.282,-2169882
5,45,1326,204,6.537,3.269,-10585993
5,46,1323,195,4.054,2.027,-5324608
