"","track","length","distance","straight","square_displacement","mean_speed","sd_speed","max_speed","min_speed","sinuosity","emax","DC","SDDC","mean_angle","probe"
"1",1,179.802896111676,126.091544196443,0.701276491776457,2202.07312942851,0.0168354771640146,0.0139485210446812,0.0716688408458795,0,0.566726898733483,2.23908312359545,0.148583772893982,0.138507686318581,0,6
"2",3,244.171534340057,158.746725144456,0.65014427489885,4515.96749664197,0.0228625032153611,0.0404978773343885,0.339367076021288,0,0.462916252693665,1.3330187631042,0.185906978821747,0.159147541758983,0,6
"3",5,187.64271068888,142.774692349116,0.760885897592062,2025.49441916968,0.0175695421993333,0.0176181740323697,0.0919051785950195,0,0.604444133470104,1.59365433297997,0.165108448775061,0.171477545151656,0,6
"4",7,81.0257102199405,54.8741876650587,0.677244142829544,262.118969074627,0.00758667698688582,0.00655440547364142,0.0238896136152934,0,1.10853541443713,0.914520932563615,0.208806818181818,0.217509053924177,0,6
"5",9,301.029877665609,223.581054682735,0.742720478168264,6829.13179873816,0.028186318133484,0.0352050966454343,0.202710093447603,0,0.412846346330304,2.18921574958347,0.141329633405278,0.173799524562804,0,6
"6",11,381.441862007467,234.87094006697,0.615745054386224,14076.5230953475,0.0357155301505119,0.0372085622531006,0.312031643844295,0,0.321230253387107,3.47961653407735,0.115750275952797,0.134332592832059,0,6
"7",13,89.5633750832628,20.6724544418309,0.230813705073226,331.542206567938,0.00838608380929427,0.00933368961231671,0.0622964906160724,0,1.03229653735106,0.745625993590836,0.227598006517322,0.254994498581369,0,6
"8",15,194.383668299846,124.73508277547,0.64169528163786,1737.93128899923,0.0182007180056036,0.0156862910362148,0.0716688408458799,0,0.665903410101892,1.1936913212629,0.200752866688854,0.200293064268069,0,6
"9",17,129.372399375372,95.6740103220201,0.739524124032234,643.161563025799,0.0121135205407651,0.0117579354343348,0.0684094426029152,0,0.89613494966552,0.742216157046229,0.222360805147175,0.224861754089511,0,6
"10",19,150.012992881935,129.430037502364,0.862792182302699,1578.11391694916,0.0140461603822036,0.0123801530284441,0.0622964906160729,0,0.610988908994174,2.29009186997072,0.145302907704072,0.139743813792302,0,6
"11",21,170.796724557467,135.982064602253,0.79616318728934,2517.32457409817,0.0159922026739201,0.0153046479548458,0.0813650920775047,0,0.514593312151658,2.97768013029217,0.121382709231663,0.158933065802403,0,6
"12",23,340.348351449098,272.718538779123,0.801292374762423,7786.41165992851,0.0318678231693912,0.0312758949831762,0.184430292701077,0,0.41524894311956,2.05144994503522,0.158161122761227,0.192658289292622,0,6
"13",25,204.953533768025,150.224455354168,0.73296835918037,1711.44734784024,0.0191904057835229,0.0158158185759183,0.0675700311492008,0,0.690516919486344,0.981830928602506,0.21665126938969,0.179320707297386,0,6
"14",27,169.753042541111,149.9999904,0.883636535490508,1012.94470445597,0.0158944796386808,0.0135721622337078,0.0716688408458799,0,0.814124538403063,0.717486558386741,0.231558249877184,0.26191697083045,0,6
"15",29,113.658458804302,71.806313173321,0.631772715631818,650.975254445614,0.010642177790665,0.00957560485086707,0.0534187999999995,0,0.824400323153809,1.39951460557756,0.173946013034646,0.236025088901456,0,6
"16",31,202.826433539386,140.728115391875,0.693835181815923,1708.02373010116,0.0189912390954481,0.0148396707104008,0.0534188000000002,0,0.687901985866517,1.04927657685329,0.213971542647688,0.231098473192987,0,6
