"","track","length","distance","straight","square_displacement","mean_speed","sd_speed","max_speed","min_speed","sinuosity","emax","DC","SDDC","mean_angle","probe"
"102",5,280.871237264669,225.553581679947,0.803049767133702,8423.81491396056,0.0262988049873285,0.0192846728224541,0.0961538399999995,0,0.354856249348018,4.26392079612212,0.109203063085762,0.113250154488632,0,6
"103",7,227.378591486243,163.982317251998,0.721186265514881,4117.6965908773,0.0212901302889741,0.0153041950445657,0.0813650920775047,0,0.463677727261346,2.88277948645294,0.126494046021639,0.135961894430818,0,6
"104",9,234.616070628513,114.239322996096,0.486920280823303,2463.32868009259,0.0219677968753289,0.0186346243597515,0.105222833028517,0,0.615451802501062,1.14318759213188,0.198314742094593,0.237992131882552,0,6
"105",1,179.802896111676,126.091544196443,0.701276491776457,2202.07312942851,0.0168354771640146,0.0139485210446812,0.0716688408458795,0,0.566726898733483,2.23908312359545,0.148583772893982,0.138507686318581,0,6
"106",3,244.171534340057,158.746725144456,0.65014427489885,4515.96749664197,0.0228625032153611,0.0404978773343885,0.339367076021288,0,0.462916252693665,1.3330187631042,0.185906978821747,0.159147541758983,0,6
"107",5,187.64271068888,142.774692349116,0.760885897592062,2025.49441916968,0.0175695421993333,0.0176181740323697,0.0919051785950195,0,0.604444133470104,1.59365433297997,0.165108448775061,0.171477545151656,0,6
"108",7,81.0257102199405,54.8741876650587,0.677244142829544,262.118969074627,0.00758667698688582,0.00655440547364142,0.0238896136152934,0,1.10853541443713,0.914520932563615,0.208806818181818,0.217509053924177,0,6
"109",9,301.029877665609,223.581054682735,0.742720478168264,6829.13179873816,0.028186318133484,0.0352050966454343,0.202710093447603,0,0.412846346330304,2.18921574958347,0.141329633405278,0.173799524562804,0,6
"110",11,381.441862007467,234.87094006697,0.615745054386224,14076.5230953475,0.0357155301505119,0.0372085622531006,0.312031643844295,0,0.321230253387107,3.47961653407735,0.115750275952797,0.134332592832059,0,6
"111",13,89.5633750832628,20.6724544418309,0.230813705073226,331.542206567938,0.00838608380929427,0.00933368961231671,0.0622964906160724,0,1.03229653735106,0.745625993590836,0.227598006517322,0.254994498581369,0,6
"112",15,194.383668299846,124.73508277547,0.64169528163786,1737.93128899923,0.0182007180056036,0.0156862910362148,0.0716688408458799,0,0.665903410101892,1.1936913212629,0.200752866688854,0.200293064268069,0,6
"113",17,129.372399375372,95.6740103220201,0.739524124032234,643.161563025799,0.0121135205407651,0.0117579354343348,0.0684094426029152,0,0.89613494966552,0.742216157046229,0.222360805147175,0.224861754089511,0,6
"114",19,150.012992881935,129.430037502364,0.862792182302699,1578.11391694916,0.0140461603822036,0.0123801530284441,0.0622964906160729,0,0.610988908994174,2.29009186997072,0.145302907704072,0.139743813792302,0,6
"115",21,170.796724557467,135.982064602253,0.79616318728934,2517.32457409817,0.0159922026739201,0.0153046479548458,0.0813650920775047,0,0.514593312151658,2.97768013029217,0.121382709231663,0.158933065802403,0,6
"116",23,340.348351449098,272.718538779123,0.801292374762423,7786.41165992851,0.0318678231693912,0.0312758949831762,0.184430292701077,0,0.41524894311956,2.05144994503522,0.158161122761227,0.192658289292622,0,6
"117",25,204.953533768025,150.224455354168,0.73296835918037,1711.44734784024,0.0191904057835229,0.0158158185759183,0.0675700311492008,0,0.690516919486344,0.981830928602506,0.21665126938969,0.179320707297386,0,6
"118",27,169.753042541111,149.9999904,0.883636535490508,1012.94470445597,0.0158944796386808,0.0135721622337078,0.0716688408458799,0,0.814124538403063,0.717486558386741,0.231558249877184,0.26191697083045,0,6
"119",29,113.658458804302,71.806313173321,0.631772715631818,650.975254445614,0.010642177790665,0.00957560485086707,0.0534187999999995,0,0.824400323153809,1.39951460557756,0.173946013034646,0.236025088901456,0,6
"120",31,202.826433539386,140.728115391875,0.693835181815923,1708.02373010116,0.0189912390954481,0.0148396707104008,0.0534188000000002,0,0.687901985866517,1.04927657685329,0.213971542647688,0.231098473192987,0,6
"121",1,770.476981448795,216.302213416163,0.280738060479667,26334.0291815908,0.0721420394614977,0.0704360565451339,0.507675367958207,0,0.339444768355928,1.02840358367316,0.219152629283882,0.201041264737716,0,3
"122",3,455.178015899917,103.560855047768,0.227517260127385,10230.4646108434,0.0426196644101046,0.0312455070876725,0.151091182891392,0,0.418292038320612,1.46627474931777,0.188806645211492,0.159690174063344,0,3
"123",5,342.057871732076,5.28603251504987,0.0154536204306103,2456.62079032857,0.0320278906116176,0.0271708525557024,0.13888888,0,0.748278974875032,0.0695313742632977,0.355535704065577,0.227174038323719,0,3
"124",7,429.341124709371,107.087734519521,0.249423426633101,4626.21989220464,0.0402004798417014,0.0292786740587441,0.130411910625151,0,0.605110219230327,0.367043700754067,0.29109000655625,0.215497999374124,0,3
"125",9,64.9559205373563,12.1626056068562,0.187243988018943,236.426862707143,0.00608201503158767,0.00782090482362731,0.0302182365782786,0,1.04618545092399,1.17693111279256,0.17297017530086,0.224494317839995,0,3
"126",11,648.846742315281,178.246617222365,0.274712972413682,17130.4263363293,0.060753440291693,0.0530294664031598,0.344872037577098,0,0.388653728314508,0.935206587946099,0.223368428076944,0.197529392088294,0,3
"127",13,322.68147995895,177.373069273229,0.549684689979089,3884.42548132319,0.0302136217190029,0.0253443267258787,0.107370459165907,0,0.576096137675773,0.81027134187513,0.234709721215011,0.213442821334735,0,3
"128",15,554.301336503573,114.992202878915,0.207454312854924,8981.19665521326,0.0519008742044544,0.0383631508338891,0.205506226822721,0,0.493135343179646,0.54733018707658,0.265178522967873,0.194750401904001,0,3
"129",1,671.655035742141,87.2642819804273,0.129924257746397,9790.7390873016,0.0628890482904626,0.0455722199454194,0.238896136152932,0,0.522490761616169,0.208215310558033,0.32231971724634,0.236691068840346,0,3
"130",3,318.246127411909,126.273908095328,0.396780658800886,4178.41490477749,0.0297983265366956,0.0236344316716373,0.133867129104957,0,0.543498522974817,1.07893694811672,0.204279098435847,0.20521740491997,0,3
"131",5,539.801188348338,231.98042482834,0.429751600840571,8972.04827605869,0.0505431824296196,0.037168800435818,0.173919012331785,0,0.490803625901942,0.598499551571984,0.254236735759135,0.225261335326161,0,3
"132",7,380.717295048511,158.25414842128,0.415673652023387,5337.36039731648,0.035647686802295,0.0321756393955353,0.212066580885849,0,0.532312782237095,0.742654392447773,0.238234429299108,0.217547763045917,0,3
"133",9,207.547285067897,25.9595582505326,0.12507780211165,1490.07879147129,0.0194332663921252,0.0189732545815148,0.113569926628262,0,0.745391651758799,0.566988088105656,0.253828489941011,0.231520522309992,0,3
"134",11,370.716416578983,222.416485325947,0.599963949205254,5216.15843930215,0.0347112749605789,0.0293368234181888,0.158825510639851,0,0.528022626011833,0.865004884225792,0.225845259415203,0.192535600445839,0,3
"135",1,375.00940070327,69.3375200905521,0.184895418516231,2508.21100517543,0.0351132397662238,0.0233860310502076,0.0984994002910474,0,0.774925387037773,0.0686306374614747,0.353735483408384,0.192462409384302,0,3
"136",3,795.586330401682,46.614507177435,0.0585913877553677,25270.4357310167,0.0744931020975357,0.0561547954825609,0.311482453080362,0.0106837600000001,0.345828609779962,1.08660248815284,0.217809837471855,0.18727736206962,0,3
"137",5,240.096223614353,62.8335895932287,0.261701698791203,2463.38691595105,0.022480919814078,0.0169665627144507,0.0861352268409625,0,0.619136042225804,1.14923367312489,0.200823139382944,0.187631758416212,0,3
"138",7,985.364970335517,3.62618838939344,0.00368004597135082,20675.8171657432,0.0922626376718649,0.0673842340778439,0.289251827015251,0,0.437824315864704,0.175666359857096,0.331756549828745,0.216035111120648,0,3
"139",9,281.071383844104,156.494292750181,0.556777750227966,3187.80170440185,0.0263175453037551,0.0220825323361251,0.14957264,0,0.564777377223374,1.13337568461365,0.193919346754733,0.213419294557934,0,3
