Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,186,219,-1.000,-1.000,-7160129
1,2,186,219,0.000,0.000,-6109498
1,3,183,219,1.282,0.641,-10316140
1,4,183,219,0.000,0.000,-8277330
1,5,186,222,1.813,0.907,-8808551
1,6,186,225,1.282,0.641,-10584451
1,7,186,228,1.282,0.641,-9204849
1,8,186,231,1.282,0.641,-4991017
1,9,186,234,1.282,0.641,-7689559
1,10,186,237,1.282,0.641,-7294285
1,11,186,240,1.282,0.641,-7099215
1,12,189,240,1.282,0.641,-8084571
1,13,189,240,0.000,0.000,-4990249
1,14,189,243,1.282,0.641,-7029059
1,15,189,246,1.282,0.641,-6964037
1,16,189,249,1.282,0.641,-6766913
1,17,189,249,0.000,0.000,-6437693
1,18,186,252,1.813,0.907,-6766913
1,19,183,255,1.813,0.907,-8154732
1,20,183,258,1.282,0.641,-5842218
1,21,183,258,0.000,0.000,-9663349
1,22,183,261,1.282,0.641,-6901067
1,23,183,267,2.564,1.282,-7881546
1,24,180,267,1.282,0.641,-7354175
1,25,171,267,3.846,1.923,-4533546
1,26,153,267,7.692,3.846,-8679536
1,27,147,267,2.564,1.282,-5579046
1,28,141,270,2.867,1.433,-10121592
1,29,138,273,1.813,0.907,-9729396
1,30,135,273,1.282,0.641,-9790309
1,31,135,276,1.282,0.641,-9591650
1,32,135,279,1.282,0.641,-7428181
1,33,135,279,0.000,0.000,-9469304
1,34,135,282,1.282,0.641,-15646397
1,35,135,282,0.000,0.000,-10977665
1,36,135,285,1.282,0.641,-12031123
1,37,138,291,2.867,1.433,-7884369
1,38,138,291,0.000,0.000,-9136489
1,39,141,291,1.282,0.641,-7622990
1,40,147,294,2.867,1.433,-5842731
1,41,150,300,2.867,1.433,-6903889
1,42,150,306,2.564,1.282,-4267807
1,43,150,306,0.000,0.000,-9532789
1,44,150,312,2.564,1.282,-8014157
1,45,150,318,2.564,1.282,-10118245
1,46,150,321,1.282,0.641,-11042946
1,47,150,324,1.282,0.641,-11636365
1,48,150,324,0.000,0.000,-9732735
1,49,147,324,1.282,0.641,-8998999
1,50,147,324,0.000,0.000,-10385265
1,51,147,324,0.000,0.000,-6374465
1,52,147,324,0.000,0.000,-7092030
1,53,147,324,0.000,0.000,-11244687
1,54,153,327,2.867,1.433,-7362134
1,55,153,333,2.564,1.282,-8997460
1,56,153,333,0.000,0.000,-6508619
1,57,168,333,6.410,3.205,-9334637
1,58,177,333,3.846,1.923,-8740701
1,59,177,333,0.000,0.000,-8543839
1,60,177,339,2.564,1.282,-6569022
1,61,177,339,0.000,0.000,-7162186
1,62,177,345,2.564,1.282,-7352370
