Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,9,321,-1.000,-1.000,-3087646
1,2,9,321,0.000,0.000,-8349031
1,3,21,336,8.209,4.105,-9591649
1,4,33,330,5.734,2.867,-10702418
1,5,36,327,1.813,0.907,-8673885
1,6,42,336,4.623,2.311,-4339257
1,7,51,336,3.846,1.923,-7025459
1,8,51,336,0.000,0.000,-4075309
1,9,69,333,7.798,3.899,-5391426
1,10,87,333,7.692,3.846,-5716795
1,11,96,327,4.623,2.311,-6701635
1,12,105,321,4.623,2.311,-7622990
1,13,117,309,7.252,3.626,-8144973
1,14,126,303,4.623,2.311,-7553347
1,15,147,315,10.336,5.168,-10318969
1,16,162,312,6.537,3.269,-7684933
1,17,165,309,1.813,0.907,-12161167
1,18,174,303,4.623,2.311,-9003363
1,19,174,294,3.846,1.923,-9662832
1,20,180,285,4.623,2.311,-10191487
1,21,180,279,2.564,1.282,-10516338
1,22,180,267,5.128,2.564,-9985894
1,23,180,261,2.564,1.282,-4068375
1,24,198,261,7.692,3.846,-8737619
1,25,204,255,3.626,1.813,-3942183
1,26,213,255,3.846,1.923,-6176320
1,27,228,246,7.476,3.738,-8344920
1,28,246,219,13.868,6.934,-8152161
1,29,270,210,10.954,5.477,-7098445
1,30,279,201,5.439,2.720,-10776951
1,31,291,198,5.286,2.643,-7689043
1,32,306,198,6.410,3.205,-7752015
1,33,312,195,2.867,1.433,-12359063
1,34,324,195,5.128,2.564,-8209484
1,35,333,189,4.623,2.311,-7692382
1,36,339,189,2.564,1.282,-9266792
1,37,345,189,2.564,1.282,-8283489
1,38,357,186,5.286,2.643,-13935268
1,39,372,189,6.537,3.269,-3809566
1,40,378,192,2.867,1.433,-10512492
1,41,381,192,1.282,0.641,-9790307
1,42,390,192,3.846,1.923,-9858929
1,43,396,198,3.626,1.813,-8873059
1,44,396,210,5.128,2.564,-6044988
1,45,396,216,2.564,1.282,-9407109
1,46,396,222,2.564,1.282,-8745583
1,47,390,231,4.623,2.311,-4996670
1,48,384,234,2.867,1.433,-10508388
1,49,381,237,1.813,0.907,-7031629
1,50,381,243,2.564,1.282,-8612455
1,51,372,258,7.476,3.738,-8279899
1,52,372,267,3.846,1.923,-6105648
1,53,372,276,3.846,1.923,-12033690
1,54,372,279,1.282,0.641,-7032655
1,55,372,282,1.282,0.641,-8346721
1,56,372,282,0.000,0.000,-7619138
1,57,372,285,1.282,0.641,-12881036
1,58,375,291,2.867,1.433,-9337718
1,59,378,291,1.282,0.641,-7627102
1,60,378,300,3.846,1.923,-8937567
1,61,378,306,2.564,1.282,-9787488
1,62,381,315,4.054,2.027,-7891560
1,63,384,324,4.054,2.027,-3942694
1,64,384,336,5.128,2.564,-8023146
1,65,387,339,1.813,0.907,-7215910
1,66,393,348,4.623,2.311,-8151134
1,67,402,360,6.410,3.205,-3676699
1,68,408,375,6.904,3.452,-8013645
1,69,414,384,4.623,2.311,-6309707
1,70,417,390,2.867,1.433,-9859960
1,71,417,390,0.000,0.000,-9664375
1,72,420,402,5.286,2.643,-9271414
1,73,423,405,1.813,0.907,-7097937
1,74,426,405,1.282,0.641,-9600890
1,75,426,411,2.564,1.282,-11960197
1,76,447,438,14.618,7.309,-10059647
1,77,450,441,1.813,0.907,-8018008
1,78,450,444,1.282,0.641,-7290435
1,79,456,447,2.867,1.433,-8612716
1,80,456,450,1.282,0.641,-9268077
1,81,459,453,1.813,0.907,-5584696
1,82,462,456,1.813,0.907,-11571849
1,83,465,456,1.282,0.641,-9859699
1,84,465,459,1.282,0.641,-9726056
1,85,465,465,2.564,1.282,-7622222
1,86,468,465,1.282,0.641,-5190965
1,87,471,468,1.813,0.907,-4927027
1,88,471,471,1.282,0.641,-8412255
1,89,474,474,1.813,0.907,-4599341
1,90,474,477,1.282,0.641,-10124413
3,1,330,378,-1.000,-1.000,-8806496
3,2,330,372,2.564,1.282,-5384234
3,3,330,378,2.564,1.282,-8480098
3,4,330,387,3.846,1.923,-7348007
3,5,330,393,2.564,1.282,-7891814
3,6,330,396,1.282,0.641,-6441798
3,7,330,399,1.282,0.641,-6048327
3,8,333,402,1.813,0.907,-4987680
3,9,336,396,2.867,1.433,-5059383
3,10,336,393,1.282,0.641,-2431258
3,11,339,390,1.813,0.907,-3086104
3,12,339,387,1.282,0.641,-7225412
3,13,342,381,2.867,1.433,-9728113
3,14,345,381,1.282,0.641,-7557199
3,15,345,381,0.000,0.000,-8279126
3,16,348,384,1.813,0.907,-13148060
3,17,348,384,0.000,0.000,-12290181
3,18,351,390,2.867,1.433,-4923943
3,19,351,393,1.282,0.641,-4865850
3,20,351,393,0.000,0.000,-9394785
3,21,351,387,2.564,1.282,-7295052
3,22,351,387,0.000,0.000,-11041657
3,23,357,387,2.564,1.282,-4338227
3,24,360,387,1.282,0.641,-3937561
3,25,360,390,1.282,0.641,-8477019
3,26,360,393,1.282,0.641,-9198424
3,27,363,393,1.282,0.641,-6245189
3,28,366,393,1.282,0.641,-8415337
3,29,369,381,5.286,2.643,-5384235
3,30,369,372,3.846,1.923,-8674910
3,31,375,372,2.564,1.282,-5190967
3,32,381,369,2.867,1.433,-4662567
3,33,384,363,2.867,1.433,-10389123
3,34,387,363,1.282,0.641,-7296595
3,35,390,363,1.282,0.641,-8808294
3,36,396,366,2.867,1.433,-8342861
3,37,399,366,1.282,0.641,-12615809
3,38,402,366,1.282,0.641,-10051169
3,39,402,369,1.282,0.641,-16765907
3,40,402,375,2.564,1.282,-13142921
3,41,402,375,0.000,0.000,-14787756
3,42,396,393,8.108,4.054,-14385797
3,43,387,399,4.623,2.311,-393730
3,44,381,411,5.734,2.867,-14258315
3,45,381,414,1.282,0.641,-3154467
3,46,378,420,2.867,1.433,-6306107
3,47,378,426,2.564,1.282,-8082518
3,48,375,429,1.813,0.907,-8676965
3,49,372,435,2.867,1.433,-6374210
3,50,360,438,5.286,2.643,-8673885
3,51,348,447,6.410,3.205,-8482157
3,52,345,447,1.282,0.641,-7554889
3,53,339,453,3.626,1.813,-7027514
3,54,339,456,1.282,0.641,-9333616
3,55,339,459,1.282,0.641,-7815753
3,56,336,462,1.813,0.907,-6437174
3,57,336,462,0.000,0.000,-9462371
3,58,333,468,2.867,1.433,-3086102
3,59,333,471,1.282,0.641,-9860981
3,60,330,474,1.813,0.907,-6959416
3,61,327,477,1.813,0.907,-10053481
3,62,324,480,1.813,0.907,-5983563
3,63,324,483,1.282,0.641,-4858661
3,64,315,489,4.623,2.311,-6501948
3,65,315,492,1.282,0.641,-13801111
3,66,312,495,1.813,0.907,-7686475
3,67,312,498,1.282,0.641,-6963269
3,68,312,504,2.564,1.282,-6175804
3,69,312,504,0.000,0.000,-10848134
3,70,312,507,1.282,0.641,-8675937
3,71,312,510,1.282,0.641,-10191233
3,72,321,513,4.054,2.027,-6834252
3,73,336,513,6.410,3.205,-10973300
3,74,339,513,1.282,0.641,-13281448
3,75,342,513,1.282,0.641,-4333342
3,76,345,513,1.282,0.641,-3878189
3,77,345,516,1.282,0.641,-6507591
3,78,345,519,1.282,0.641,-12158855
3,79,351,519,2.564,1.282,-9331296
3,80,354,522,1.813,0.907,-11240325
3,81,354,525,1.282,0.641,-11109251
3,82,357,525,1.282,0.641,-15710137
3,83,360,528,1.813,0.907,-7621969
3,84,360,528,0.000,0.000,-9398378
3,85,360,528,0.000,0.000,-6763065
3,86,363,528,1.282,0.641,-10582395
3,87,369,528,2.564,1.282,-6367792
3,88,369,528,0.000,0.000,-5519162
3,89,369,528,0.000,0.000,-7362647
3,90,369,528,0.000,0.000,-6441034
5,1,1323,72,-1.000,-1.000,-6311503
5,2,1320,75,1.813,0.907,-9009784
5,3,1314,87,5.734,2.867,-8414824
5,4,1308,93,3.626,1.813,-9471621
5,5,1305,105,5.286,2.643,-9664891
5,6,1302,129,10.336,5.168,-9269102
5,7,1305,141,5.286,2.643,-7361366
5,8,1308,147,2.867,1.433,-7232601
5,9,1302,150,2.867,1.433,-7759717
5,10,1287,156,6.904,3.452,-7888991
5,11,1281,162,3.626,1.813,-9860730
5,12,1278,162,1.282,0.641,-7758175
5,13,1278,168,2.564,1.282,-6507856
5,14,1275,174,2.867,1.433,-6836821
5,15,1275,180,2.564,1.282,-8942708
5,16,1272,186,2.867,1.433,-10654609
5,17,1266,189,2.867,1.433,-9796477
5,18,1263,195,2.867,1.433,-8021608
5,19,1257,204,4.623,2.311,-8547693
5,20,1230,228,15.438,7.719,-7956842
5,21,1224,234,3.626,1.813,-8614256
5,22,1218,240,3.626,1.813,-8284267
5,23,1209,255,7.476,3.738,-9271414
5,24,1188,294,18.929,9.465,-10062218
5,25,1182,309,6.904,3.452,-8279388
5,26,1164,330,11.820,5.910,-6575443
5,27,1158,336,3.626,1.813,-6704204
5,28,1158,342,2.564,1.282,-6376781
5,29,1152,345,2.867,1.433,-7295316
5,30,1149,351,2.867,1.433,-8021608
5,31,1143,354,2.867,1.433,-8351854
5,32,1143,360,2.564,1.282,-7101019
5,33,1143,366,2.564,1.282,-6374471
5,34,1140,369,1.813,0.907,-5585727
5,35,1140,375,2.564,1.282,-10192264
5,36,1146,378,2.867,1.433,-7693670
5,37,1152,381,2.867,1.433,-8877428
5,38,1155,384,1.813,0.907,-9402230
5,39,1158,384,1.282,0.641,-5259842
5,40,1164,375,4.623,2.311,-6312271
5,41,1173,366,5.439,2.720,-8086888
5,42,1176,363,1.813,0.907,-7825256
5,43,1179,363,1.282,0.641,-8677996
5,44,1179,363,0.000,0.000,-7756124
5,45,1179,363,0.000,0.000,-7235426
5,46,1176,363,1.282,0.641,-526337
5,47,1167,363,3.846,1.923,-7824481
5,48,1164,366,1.813,0.907,-10584964
5,49,1161,366,1.282,0.641,-6114638
5,50,1158,375,4.054,2.027,-7428442
5,51,1155,378,1.813,0.907,-10389127
5,52,1155,384,2.564,1.282,-11112337
5,53,1155,393,3.846,1.923,-13478829
5,54,1155,396,1.282,0.641,-8940652
5,55,1161,399,2.867,1.433,-8021095
5,56,1161,408,3.846,1.923,-8614256
5,57,1164,411,1.813,0.907,-9466744
