Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,876,1110,-1.000,-1.000,-11568007
1,2,876,1113,1.282,0.641,-9599609
1,3,876,1110,1.282,0.641,-10059133
1,4,876,1107,1.282,0.641,-6437695
1,5,876,1107,0.000,0.000,-5913148
1,6,876,1107,0.000,0.000,-6572104
1,7,876,1107,0.000,0.000,-7165270
1,8,876,1107,0.000,0.000,-7165016
1,9,876,1107,0.000,0.000,-10518141
1,10,882,1104,2.867,1.433,-9994369
1,11,888,1098,3.626,1.813,-8612201
1,12,900,1098,5.128,2.564,-11769238
1,13,909,1098,3.846,1.923,-11046028
1,14,921,1095,5.286,2.643,-11772061
1,15,927,1095,2.564,1.282,-1378570
1,16,957,1083,13.808,6.904,-9992568
1,17,972,1080,6.537,3.269,-9005930
1,18,975,1077,1.813,0.907,-11109766
1,19,978,1068,4.054,2.027,-7102046
1,20,978,1059,3.846,1.923,-7559515
1,21,981,1059,1.282,0.641,-8216418
1,22,981,1056,1.282,0.641,-7101533
1,23,990,1065,5.439,2.720,-6242626
1,24,990,1065,0.000,0.000,-12953765
1,25,990,1068,1.282,0.641,-8613486
1,26,993,1071,1.813,0.907,-6903128
1,27,996,1074,1.813,0.907,-10389125
1,28,996,1074,0.000,0.000,-10978693
1,29,999,1074,1.282,0.641,-5583154
1,30,1005,1050,10.572,5.286,-7625308
1,31,1005,1047,1.282,0.641,-6641236
1,32,1011,1044,2.867,1.433,-7428188
1,33,1014,1038,2.867,1.433,-7888482
1,34,1014,1035,1.282,0.641,-5193537
1,35,1014,1029,2.564,1.282,-11901851
1,36,1014,1026,1.282,0.641,-9271416
1,37,1014,1023,1.282,0.641,-7033684
1,38,1014,1020,1.282,0.641,-9729655
1,39,1011,1020,1.282,0.641,-9204340
1,40,1008,1017,1.813,0.907,-8415084
1,41,1008,1008,3.846,1.923,-7822685
1,42,1005,999,4.054,2.027,-5653060
1,43,1005,987,5.128,2.564,-7957353
1,44,1005,981,2.564,1.282,-6772054
1,45,1005,978,1.282,0.641,-5719880
1,46,1005,972,2.564,1.282,-5980483
1,47,1008,972,1.282,0.641,-8876658
1,48,1014,966,3.626,1.813,-6966862
1,49,1017,963,1.813,0.907,-7229008
1,50,1020,954,4.054,2.027,-10125440
1,51,1026,945,4.623,2.311,-5389629
1,52,1029,930,6.537,3.269,-6576983
1,53,1029,915,6.410,3.205,-7820118
1,54,1026,903,5.286,2.643,-7496804
1,55,1023,888,6.537,3.269,-5193790
1,56,1020,879,4.054,2.027,-11242894
1,57,1017,873,2.867,1.433,-8873319
1,58,1008,864,5.439,2.720,-12554902
1,59,1002,861,2.867,1.433,-7624538
1,60,1002,855,2.564,1.282,-10388612
1,61,993,846,5.439,2.720,-11899282
1,62,984,831,7.476,3.738,-8285293
1,63,978,816,6.904,3.452,-10720400
1,64,975,807,4.054,2.027,-7100506
1,65,975,801,2.564,1.282,-12623266
1,66,975,798,1.282,0.641,-5125687
1,67,975,792,2.564,1.282,-9464171
1,68,972,789,1.813,0.907,-11375507
1,69,969,783,2.867,1.433,-8084832
1,70,969,771,5.128,2.564,-10914190
1,71,963,753,8.108,4.054,-8612201
1,72,963,753,0.000,0.000,-7100245
1,73,963,750,1.282,0.641,-8876917
1,74,963,750,0.000,0.000,-9667460
1,75,960,750,1.282,0.641,-4866625
1,76,948,753,5.286,2.643,-7165268
1,77,948,753,0.000,0.000,-259
1,78,945,753,1.282,0.641,-9664121
1,79,930,750,6.537,3.269,-8678509
1,80,930,747,1.282,0.641,-7892332
1,81,912,741,8.108,4.054,-8939628
1,82,906,738,2.867,1.433,-7625308
1,83,903,735,1.813,0.907,-9666685
1,84,900,732,1.813,0.907,-10854039
1,85,897,732,1.282,0.641,-15122111
1,86,897,732,0.000,0.000,-8942711
1,87,894,732,1.282,0.641,-8416364
1,88,894,732,0.000,0.000,-6508110
1,89,888,732,2.564,1.282,-9996679
1,90,885,732,1.282,0.641,-9071727
3,1,1287,1617,-1.000,-1.000,-4792868
3,2,1287,1617,0.000,0.000,-5321514
3,3,1287,1617,0.000,0.000,-14518666
3,4,1290,1614,1.813,0.907,-9263963
3,5,1296,1614,2.564,1.282,-5645091
3,6,1296,1614,0.000,0.000,-9326929
3,7,1299,1614,1.282,0.641,-8200487
3,8,1299,1617,1.282,0.641,-11695984
3,9,1302,1620,1.813,0.907,-10636879
3,10,1305,1620,1.282,0.641,-13209486
3,11,1305,1623,1.282,0.641,-11891576
3,12,1308,1626,1.813,0.907,-9988197
3,13,1311,1626,1.282,0.641,-16167854
3,14,1311,1629,1.282,0.641,-13007994
3,15,1311,1632,1.282,0.641,-10312544
3,16,1317,1641,4.623,2.311,-7290177
3,17,1320,1653,5.286,2.643,-7552581
3,18,1320,1662,3.846,1.923,-7028033
3,19,1320,1662,0.000,0.000,-5982023
3,20,1320,1665,1.282,0.641,-6900815
3,21,1323,1668,1.813,0.907,-6633274
3,22,1329,1668,2.564,1.282,-6965322
3,23,1329,1668,0.000,0.000,-7161158
3,24,1335,1674,3.626,1.813,-10187377
3,25,1335,1674,0.000,0.000,-7816778
3,26,1338,1677,1.813,0.907,-7623766
3,27,1341,1677,1.282,0.641,-6242628
3,28,1344,1677,1.282,0.641,-7492433
3,29,1347,1677,1.282,0.641,-9268591
3,30,1353,1677,2.564,1.282,-8942449
3,31,1353,1674,1.282,0.641,-8279897
3,32,1356,1671,1.813,0.907,-10513521
3,33,1362,1668,2.867,1.433,-9598582
3,34,1368,1665,2.867,1.433,-10058107
3,35,1371,1662,1.813,0.907,-7097675
3,36,1374,1659,1.813,0.907,-6838615
3,37,1377,1656,1.813,0.907,-8677480
3,38,1383,1656,2.564,1.282,-9535610
3,39,1389,1653,2.867,1.433,-10520200
3,40,1392,1650,1.813,0.907,-5193536
3,41,1395,1647,1.813,0.907,-9397867
3,42,1398,1632,6.537,3.269,-10058620
3,43,1407,1611,9.764,4.882,-10256510
3,44,1413,1596,6.904,3.452,-8216929
3,45,1425,1569,12.627,6.313,-8609117
3,46,1431,1563,3.626,1.813,-6308419
3,47,1437,1554,4.623,2.311,-4861484
3,48,1443,1548,3.626,1.813,-8349544
3,49,1446,1545,1.813,0.907,-11240582
3,50,1455,1539,4.623,2.311,-11172475
3,51,1470,1530,7.476,3.738,-12230300
3,52,1485,1521,7.476,3.738,-7692382
3,53,1503,1509,9.245,4.623,-10253942
3,54,1527,1497,11.467,5.734,-6244938
3,55,1542,1488,7.476,3.738,-12357525
3,56,1563,1479,9.764,4.882,-2035985
3,57,1581,1473,8.108,4.054,-9137007
3,58,1590,1470,4.054,2.027,-9733505
3,59,1605,1461,7.476,3.738,-12029841
