"","track","length","distance","straight","square_displacement","mean_speed","sd_speed","max_speed","min_speed","sinuosity","emax","DC","SDDC","mean_angle","probe"
"1",1,326.574960051402,175.491221918703,0.537368884286417,7008.97323148368,0.0305781797800938,0.0231152302083616,0.14253913686175,0,0.428200497635541,2.18692152040259,0.153999588075542,0.158715369801442,0,4
"2",3,283.999071447724,242.127851571032,0.852565645150715,6499.7680566502,0.0265916733565284,0.0153071045317333,0.0649867750106986,0,0.412326947835664,3.02086791396572,0.124738659771355,0.163285551081237,0,4
"3",5,227.661820348212,150.923075976546,0.662926597642534,4219.14092050776,0.0213166498453382,0.0182113547945857,0.111541729067638,0,0.458989732147794,2.84634524665787,0.129104585397761,0.141091246613511,0,4
"4",7,370.113950505119,327.628679571701,0.885210295706402,12902.9052397724,0.0346548642795056,0.0406120415447509,0.2501004094363,0,0.334028286875155,3.12372976131761,0.12001869570241,0.177622710725379,0,4
"5",9,248.129359490219,205.800168221825,0.829406760427872,4375.71073728444,0.0232330860945898,0.0162316232960767,0.0861352268409623,0,0.471015389470895,2.48944024962943,0.141099129817164,0.157552954335877,0,4
"6",11,393.221097049294,276.831044868571,0.704008627578462,13782.0217496735,0.0368184547798965,0.0313558705432108,0.19641853775881,0,0.333072800709378,3.21777911398458,0.116892259814274,0.188861449320998,0,4
"7",13,212.34012066123,181.6173839351,0.855313557181472,4023.86644158027,0.0198820337697781,0.0209932913599131,0.128649506497118,0,0.452144494357151,3.04301366451564,0.114147134852736,0.155518407079704,0,4
"8",15,110.946924505825,20.2710093447603,0.182709069539788,491.078572641897,0.0103882888114068,0.00965406948629514,0.0649867750106995,0,0.945902511258958,0.861310768124273,0.213964235057579,0.211153851631008,0,4
"9",17,166.951703433847,115.135050390982,0.689630881403993,1044.41197443501,0.0156321819694613,0.0134013493034306,0.0716688408458795,0,0.799152966650931,0.801959188971905,0.222423997226325,0.208367502302344,0,4
"10",19,174.930834663258,135.921614692796,0.777002036001517,3038.15951813173,0.0163792916351365,0.0188800200781356,0.139299187777216,0,0.473015406315684,3.38348660605959,0.115310367458934,0.130848573748312,0,4
"11",21,321.221392649756,289.561984925243,0.901440537744529,13501.1430598691,0.0300769094241345,0.0206464716651932,0.130411910625151,0,0.300010409725264,5.42101687629841,0.100114497232526,0.09859189316104,0,4
