Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,816,771,-1.000,-1.000,-3943982
1,2,816,771,0.000,0.000,-10386043
1,3,816,768,1.282,0.641,-9597810
1,4,819,768,1.282,0.641,-8409943
1,5,810,816,20.870,10.435,-10710900
1,6,810,822,2.564,1.282,-3942951
1,7,798,837,8.209,4.105,-10775146
1,8,801,846,4.054,2.027,-7361620
1,9,813,864,9.245,4.623,-8939110
1,10,813,870,2.564,1.282,-4794150
1,11,813,876,2.564,1.282,-6176574
1,12,813,879,1.282,0.641,-8348515
1,13,819,879,2.564,1.282,-8610147
1,14,819,882,1.282,0.641,-6901069
1,15,819,885,1.282,0.641,-7029060
1,16,816,885,1.282,0.641,-6900297
1,17,813,891,2.867,1.433,-7822169
1,18,813,894,1.282,0.641,-8148566
1,19,813,900,2.564,1.282,-9203311
1,20,813,900,0.000,0.000,-9397608
1,21,816,903,1.813,0.907,-8083288
1,22,825,894,5.439,2.720,-9074035
1,23,828,894,1.282,0.641,-5586238
1,24,837,891,4.054,2.027,-8349544
1,25,837,891,0.000,0.000,-7297372
1,26,837,891,0.000,0.000,-8346721
1,27,840,888,1.813,0.907,-7232090
1,28,846,891,2.867,1.433,-8545892
1,29,846,894,1.282,0.641,-7886160
1,30,849,891,1.813,0.907,-9792876
1,31,849,891,0.000,0.000,-9336178
1,32,849,891,0.000,0.000,-5914688
1,33,849,891,0.000,0.000,-8479588
1,34,852,888,1.813,0.907,-9334384
1,35,852,888,0.000,0.000,-7495003
1,36,852,888,0.000,0.000,-7822685
1,37,852,888,0.000,0.000,-9269617
1,38,852,882,2.564,1.282,-10846596
1,39,849,879,1.813,0.907,-7032144
1,40,852,873,2.867,1.433,-5522502
1,41,852,873,0.000,0.000,-10385015
1,42,858,867,3.626,1.813,-7692130
1,43,861,864,1.813,0.907,-5259583
1,44,864,864,1.282,0.641,-9204851
1,45,870,861,2.867,1.433,-10184814
1,46,873,858,1.813,0.907,-9532276
1,47,876,852,2.867,1.433,-11506064
1,48,879,840,5.286,2.643,-10717577
1,49,885,825,6.904,3.452,-7756894
1,50,885,813,5.128,2.564,-5388857
1,51,891,807,3.626,1.813,-6901585
1,52,894,804,1.813,0.907,-7756376
1,53,900,798,3.626,1.813,-10189693
1,54,903,795,1.813,0.907,-10454666
1,55,909,792,2.867,1.433,-8216416
1,56,918,777,7.476,3.738,-9135976
1,57,924,771,3.626,1.813,-7292491
1,58,930,765,3.626,1.813,-7494233
1,59,939,762,4.054,2.027,-6112582
1,60,945,762,2.564,1.282,-9006963
1,61,951,759,2.867,1.433,-9660010
1,62,954,756,1.813,0.907,-9135980
1,63,960,756,2.564,1.282,-7360594
1,64,960,756,0.000,0.000,-7624279
1,65,969,753,4.054,2.027,-9203570
1,66,975,750,2.867,1.433,-9266532
1,67,981,747,2.867,1.433,-8150623
1,68,978,753,2.867,1.433,-7099477
1,69,978,756,1.282,0.641,-6242628
1,70,984,756,2.564,1.282,-10191748
1,71,987,756,1.282,0.641,-10125444
1,72,987,756,0.000,0.000,-10850446
1,73,978,756,3.846,1.923,-6769997
1,74,972,759,2.867,1.433,-8481900
1,75,972,759,0.000,0.000,-8279127
1,76,972,759,0.000,0.000,-5782588
1,77,969,765,2.867,1.433,-8675429
1,78,969,765,0.000,0.000,-9468025
1,79,969,765,0.000,0.000,-10912902
1,80,966,756,4.054,2.027,-5388859
1,81,963,756,1.282,0.641,-9465970
1,82,957,747,4.623,2.311,-10190459
1,83,954,744,1.813,0.907,-7167837
1,84,954,747,1.282,0.641,-8940652
1,85,954,756,3.846,1.923,-7560026
1,86,954,756,0.000,0.000,-9071725
1,87,954,753,1.282,0.641,-9534584
1,88,951,756,1.813,0.907,-8283749
1,89,936,765,7.476,3.738,-9533818
1,90,936,768,1.282,0.641,-4534320
1,91,936,771,1.282,0.641,-6442063
1,92,942,777,3.626,1.813,-7624281
1,93,942,783,2.564,1.282,-7363419
1,94,942,786,1.282,0.641,-6442574
1,95,942,786,0.000,0.000,-7692641
1,96,942,786,0.000,0.000,-5323836
1,97,942,789,1.282,0.641,-7493722
1,98,942,789,0.000,0.000,-8875373
1,99,942,789,0.000,0.000,-5192250
1,100,942,792,1.282,0.641,-7823200
1,101,942,792,0.000,0.000,-4140079
1,102,942,789,1.282,0.641,-7426900
1,103,942,789,0.000,0.000,-7097422
1,104,942,789,0.000,0.000,-10454918
1,105,939,792,1.813,0.907,-2365977
1,106,942,792,1.282,0.641,-3879216
1,107,942,795,1.282,0.641,-7891562
1,108,945,795,1.282,0.641,-9666431
1,109,945,795,0.000,0.000,-7495264
1,110,945,795,0.000,0.000,-7957094
1,111,945,792,1.282,0.641,-6305337
1,112,945,792,0.000,0.000,-8809580
1,113,945,789,1.282,0.641,-10587785
1,114,945,789,0.000,0.000,-9532787
1,115,945,792,1.282,0.641,-10320505
1,116,945,798,2.564,1.282,-5918289
1,117,945,801,1.282,0.641,-9071214
1,118,942,801,1.282,0.641,-10516602
1,119,942,807,2.564,1.282,-8609634
1,120,942,810,1.282,0.641,-7360596
1,121,942,816,2.564,1.282,-9669250
1,122,942,816,0.000,0.000,-14336705
1,123,942,816,0.000,0.000,-8872036
3,1,1401,192,-1.000,-1.000,-12223619
3,2,1401,192,0.000,0.000,-9267047
3,3,1404,195,1.813,0.907,-5451572
3,4,1407,195,1.282,0.641,-7558226
3,5,1407,198,1.282,0.641,-8806243
3,6,1407,201,1.282,0.641,-7823716
3,7,1407,204,1.282,0.641,-16440800
3,8,1404,210,2.867,1.433,-8745842
3,9,1392,219,6.410,3.205,-8351600
3,10,1380,234,8.209,4.105,-8613743
3,11,1365,246,8.209,4.105,-8411483
3,12,1356,255,5.439,2.720,-7163728
3,13,1350,261,3.626,1.813,-9927547
3,14,1341,264,4.054,2.027,-7034452
3,15,1338,270,2.867,1.433,-10122354
3,16,1332,279,4.623,2.311,-5190965
