Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,525,450,-1.000,-1.000,-6379089
1,2,531,408,18.131,9.065,-5457222
1,3,522,378,13.385,6.692,-14135474
1,4,534,375,5.286,2.643,-12165534
1,5,546,387,7.252,3.626,-8015955
1,6,546,390,1.282,0.641,-11699846
1,7,540,402,5.734,2.867,-8740450
1,8,528,411,6.410,3.205,-16769512
1,9,483,408,19.273,9.637,-1
1,10,426,429,25.960,12.980,-7031113
1,11,456,447,14.951,7.476,-6569786
1,12,510,462,23.951,11.975,-2300949
1,13,504,456,3.626,1.813,-2168090
1,14,477,465,12.163,6.081,-12222079
1,15,462,474,7.476,3.738,-2169112
1,16,441,492,11.820,5.910,-7489096
1,17,435,495,2.867,1.433,-5653312
1,18,441,489,3.626,1.813,-2496026
1,19,420,489,8.974,4.487,-1
1,20,420,492,1.282,0.641,-1377794
1,21,426,531,16.863,8.431,-4796207
1,22,411,528,6.537,3.269,-9519437
1,23,396,540,8.209,4.105,-4929078
1,24,381,546,6.904,3.452,-8469833
1,25,390,549,4.054,2.027,-2955284
1,26,369,543,9.333,4.667,-10122103
1,27,366,558,6.537,3.269,-2039582
1,28,366,558,0.000,0.000,-10450806
1,29,339,561,11.609,5.805,-6836305
1,30,327,561,5.128,2.564,-8669007
1,31,354,576,13.200,6.600,-3218719
1,32,351,579,1.813,0.907,-524289
1,33,348,588,4.054,2.027,-263171
1,34,321,627,20.271,10.135,-9328729
1,35,318,636,4.054,2.027,-394500
1,36,312,648,5.734,2.867,-14376802
1,37,297,657,7.476,3.738,-14571356
1,38,294,660,1.813,0.907,-14400699
1,39,273,627,16.716,8.358,-10257287
1,40,252,678,23.570,11.785,-1443848
1,41,243,714,15.858,7.929,-659212
1,42,222,855,60.921,30.460,-5917511
1,43,252,870,14.334,7.167,-14135214
1,44,324,876,30.876,15.438,-14192786
1,45,342,894,10.879,5.439,-14593200
1,46,348,921,11.820,5.910,-4661282
1,47,357,924,4.054,2.027,-787205
1,48,375,909,10.013,5.007,-9723487
1,49,387,897,7.252,3.626,-1793
1,50,393,897,2.564,1.282,-5979713
1,51,405,879,9.245,4.622,-9129550
1,52,405,876,1.282,0.641,-1048580
1,53,384,873,9.065,4.533,-5716282
1,54,369,879,6.904,3.452,-5057325
1,55,363,885,3.626,1.813,-5254193
1,56,363,891,2.564,1.282,-11695232
1,57,354,891,3.846,1.923,-10388612
1,58,330,891,10.256,5.128,-8869459
1,59,324,891,2.564,1.282,-16105661
1,60,315,894,4.054,2.027,-10316904
1,61,285,909,14.334,7.167,-10448752
1,62,279,921,5.734,2.867,-4665136
1,63,249,921,12.821,6.410,-9659752
1,64,234,918,6.537,3.269,-10318193
1,65,222,918,5.128,2.564,-4207924
1,66,207,927,7.476,3.738,-7556944
1,67,195,930,5.286,2.643,-3742751
1,68,189,936,3.626,1.813,-6437443
1,69,183,936,2.564,1.282,-7419702
1,70,186,936,1.282,0.641,-12421516
1,71,201,936,6.410,3.205,-8607826
1,72,204,936,1.282,0.641,-16749723
1,73,213,939,4.054,2.027,-655361
1,74,231,933,8.108,4.054,-197121
1,75,240,906,12.163,6.081,-9139060
1,76,249,900,4.622,2.311,-8866899
1,77,264,900,6.410,3.205,-12486533
1,78,267,897,1.813,0.907,-3746091
1,79,270,888,4.054,2.027,-257
1,80,297,873,13.200,6.600,-12947342
1,81,315,873,7.692,3.846,-12290184
1,82,327,879,5.734,2.867,-6174521
1,83,327,888,3.846,1.923,-16771303
1,84,276,885,21.833,10.916,-787205
1,85,264,885,5.128,2.564,-5523264
1,86,264,885,0.000,0.000,-8084828
1,87,264,888,1.282,0.641,-11501954
1,88,270,894,3.626,1.813,-7819599
1,89,282,894,5.128,2.564,-4927793
1,90,282,894,0.000,0.000,-9794672
3,1,792,474,-1.000,-1.000,-4798264
3,2,792,471,1.282,0.641,-5125433
3,3,816,450,13.628,6.814,-2957088
3,4,807,432,8.600,4.300,-771
3,5,804,417,6.537,3.269,-14062992
3,6,789,414,6.537,3.269,-16767450
3,7,759,414,12.821,6.410,-10126725
3,8,747,417,5.286,2.643,-8285293
3,9,711,405,16.217,8.108,-6247765
3,10,708,402,1.813,0.907,-5719105
3,11,702,396,3.626,1.813,-11307406
3,12,693,390,4.622,2.311,-4272948
3,13,684,387,4.054,2.027,-8020064
3,14,663,372,11.029,5.514,-9271673
3,15,648,363,7.476,3.738,-7560796
3,16,639,357,4.622,2.311,-13866393
3,17,609,327,18.131,9.065,-6572622
3,18,609,330,1.282,0.641,-7166812
3,19,609,330,0.000,0.000,-7429982
3,20,609,330,0.000,0.000,-7821660
3,21,609,315,6.410,3.205,-11505037
3,22,624,303,8.209,4.105,-12099745
3,23,630,288,6.904,3.452,-10457230
3,24,633,288,1.282,0.641,-13607332
3,25,633,288,0.000,0.000,-10453627
3,26,636,288,1.282,0.641,-327937
3,27,642,288,2.564,1.282,-11832459
3,28,645,300,5.286,2.643,-8016725
3,29,642,303,1.813,0.907,-1707535
3,30,651,327,10.954,5.477,-9004903
3,31,657,327,2.564,1.282,-12489364
3,32,672,330,6.537,3.269,-16767193
3,33,681,333,4.054,2.027,-10842997
3,34,702,336,9.065,4.533,-12162456
3,35,708,351,6.904,3.452,-7164757
3,36,717,360,5.439,2.720,-3221799
3,37,726,369,5.439,2.720,-7885139
3,38,732,375,3.626,1.813,-6837075
3,39,750,375,7.692,3.846,-8874859
3,40,762,360,8.209,4.105,-1
3,41,780,360,7.692,3.846,-9530736
3,42,774,357,2.867,1.433,-11443355
3,43,777,351,2.867,1.433,-13478569
3,44,789,351,5.128,2.564,-15120055
3,45,813,366,12.095,6.047,-9926004
3,46,819,372,3.626,1.813,-5455168
3,47,828,369,4.054,2.027,-2560787
3,48,837,345,10.954,5.477,-5458761
3,49,864,336,12.163,6.081,-11307147
3,50,864,336,0.000,0.000,-6378064
3,51,873,327,5.439,2.720,-8809580
3,52,879,315,5.734,2.867,-3352360
3,53,870,300,7.476,3.738,-8284778
3,54,867,285,6.537,3.269,-6967378
3,55,879,267,9.245,4.622,-9071725
3,56,882,249,7.798,3.899,-13547961
3,57,882,246,1.282,0.641,-7887451
3,58,888,243,2.867,1.433,-3681580
3,59,876,243,5.128,2.564,-8680819
3,60,873,252,4.054,2.027,-13739945
3,61,864,246,4.622,2.311,-8546410
3,62,861,243,1.813,0.907,-6376524
3,63,861,240,1.282,0.641,-3417126
3,64,861,240,0.000,0.000,-7097937
3,65,858,228,5.286,2.643,-7625567
3,66,852,222,3.626,1.813,-8082773
3,67,849,225,1.813,0.907,-5587778
3,68,843,225,2.564,1.282,-8939110
3,69,837,225,2.564,1.282,-7822169
3,70,819,228,7.798,3.899,-7359826
3,71,816,225,1.813,0.907,-9272184
3,72,810,240,6.904,3.452,-13213604
3,73,810,252,5.128,2.564,-6837332
3,74,807,258,2.867,1.433,-6443339
3,75,807,264,2.564,1.282,-516
3,76,810,270,2.867,1.433,-12492961
3,77,822,273,5.286,2.643,-4997438
3,78,843,264,9.764,4.882,-6442834
3,79,861,261,7.798,3.899,-10720402
3,80,867,258,2.867,1.433,-10915469
3,81,867,252,2.564,1.282,-11305604
3,82,873,252,2.564,1.282,-13743539
3,83,876,252,1.282,0.641,-11637393
3,84,882,258,3.626,1.813,-8414056
3,85,882,258,0.000,0.000,-5850439
3,86,879,261,1.813,0.907,-9730682
3,87,870,267,4.622,2.311,-7953755
3,88,870,267,0.000,0.000,-6245710
3,89,876,249,8.108,4.054,-9136231
3,90,882,249,2.564,1.282,-8411233
5,1,1164,444,-1.000,-1.000,-10584964
5,2,1170,444,2.564,1.282,-8022119
5,3,1206,429,16.667,8.333,-11506579
5,4,1209,435,2.867,1.433,-16774901
5,5,1206,432,1.813,0.907,-3418925
5,6,1203,426,2.867,1.433,-6050128
5,7,1212,450,10.954,5.477,-7496804
5,8,1209,477,11.609,5.805,-65537
5,9,1200,471,4.622,2.311,-5324608
5,10,1200,465,2.564,1.282,-11377051
5,11,1215,453,8.209,4.105,-7298398
5,12,1215,462,3.846,1.923,-9010041
5,13,1209,459,2.867,1.433,-12296611
5,14,1209,453,2.564,1.282,-8679025
5,15,1212,441,5.286,2.643,-1708048
5,16,1218,429,5.734,2.867,-10519171
5,17,1221,450,9.065,4.533,-12428195
5,18,1218,453,1.813,0.907,-6509909
5,19,1188,459,13.074,6.537,-6051415
5,20,1170,459,7.692,3.846,-10587276
5,21,1164,471,5.734,2.867,-9864062
5,22,1161,480,4.054,2.027,-3418925
5,23,1170,465,7.476,3.738,-13149351
5,24,1149,465,8.974,4.487,-8678507
5,25,1176,459,11.820,5.910,-65537
5,26,1182,453,3.626,1.813,-65539
5,27,1182,450,1.282,0.641,-1643284
5,28,1185,444,2.867,1.433,-458753
5,29,1170,447,6.537,3.269,-7229010
5,30,1164,447,2.564,1.282,-11310999
5,31,1170,447,2.564,1.282,-6439496
5,32,1167,453,2.867,1.433,-7298912
5,33,1146,462,9.764,4.882,-15056059
5,34,1140,468,3.626,1.813,-13740205
5,35,1140,468,0.000,0.000,-3288622
5,36,1140,468,0.000,0.000,-525832
5,37,1143,462,2.867,1.433,-10189695
5,38,1146,462,1.282,0.641,-3417639
5,39,1164,462,7.692,3.846,-2563099
5,40,1167,462,1.282,0.641,-3547423
5,41,1164,462,1.282,0.641,-1445135
5,42,1164,450,5.128,2.564,-1773841
5,43,1164,450,0.000,0.000,-14462125
5,44,1161,456,2.867,1.433,-3220006
5,45,1179,447,8.600,4.300,-3287339
5,46,1173,447,2.564,1.282,-10191233
5,47,1173,438,3.846,1.923,-2236704
5,48,1167,453,6.904,3.452,-10313830
5,49,1161,453,2.564,1.282,-4141362
5,50,1176,459,6.904,3.452,-513
5,51,1176,453,2.564,1.282,-2104864
5,52,1170,456,2.867,1.433,-7361107
5,53,1167,453,1.813,0.907,-10650244
5,54,1164,453,1.282,0.641,-7098446
5,55,1167,450,1.813,0.907,-12358806
5,56,1176,450,3.846,1.923,-7558486
5,57,1176,441,3.846,1.923,-5654341
5,58,1170,441,2.564,1.282,-6311501
5,59,1167,447,2.867,1.433,-8807524
5,60,1170,453,2.867,1.433,-7821658
5,61,1173,453,1.282,0.641,-11630719
5,62,1173,447,2.564,1.282,-3551792
5,63,1173,444,1.282,0.641,-13343390
5,64,1170,450,2.867,1.433,-769
5,65,1170,453,1.282,0.641,-257
5,66,1164,453,2.564,1.282,-7165009
5,67,1164,459,2.564,1.282,-7819089
5,68,1164,459,0.000,0.000,-10453637
5,69,1164,453,2.564,1.282,-8611687
5,70,1167,450,1.813,0.907,-2302495
5,71,1164,450,1.282,0.641,-10716291
5,72,1176,453,5.286,2.643,-7296341
5,73,1176,447,2.564,1.282,-9138031
5,74,1176,450,1.282,0.641,-6771282
5,75,1170,450,2.564,1.282,-5914690
5,76,1170,450,0.000,0.000,-393217
5,77,1170,450,0.000,0.000,-2235421
5,78,1173,429,9.065,4.533,-7167840
5,79,1173,426,1.282,0.641,-592649
5,80,1170,432,2.867,1.433,-9004394
5,81,1167,432,1.282,0.641,-132098
5,82,1170,441,4.054,2.027,-10321790
5,83,1170,432,3.846,1.923,-7754073
5,84,1170,429,1.282,0.641,-4864057
5,85,1170,429,0.000,0.000,-10191746
5,86,1167,441,5.286,2.643,-2891809
5,87,1164,441,1.282,0.641,-2299155
5,88,1164,426,6.410,3.205,-13082016
5,89,1164,429,1.282,0.641,-7626589
5,90,1167,432,1.813,0.907,-10125440
7,1,777,1317,-1.000,-1.000,-10320762
7,2,780,1317,1.282,0.641,-8149081
7,3,798,1305,9.245,4.622,-8414824
7,4,804,1302,2.867,1.433,-6243653
7,5,816,1293,6.410,3.205,-7954273
7,6,834,1293,7.692,3.846,-6836305
7,7,843,1284,5.439,2.720,-16772075
7,8,819,1293,10.954,5.477,-8874605
7,9,849,1293,12.821,6.410,-6966862
7,10,849,1275,7.692,3.846,-590600
7,11,858,1263,6.410,3.205,-986635
7,12,888,1245,14.951,7.476,-10583424
7,13,891,1263,7.798,3.899,-5456962
7,14,891,1257,2.564,1.282,-5258043
7,15,906,1251,6.904,3.452,-6044218
7,16,927,1236,11.029,5.514,-13799056
7,17,963,1233,15.438,7.719,-11237753
7,18,933,1212,15.649,7.825,-5587780
7,19,951,1215,7.798,3.899,-8478307
7,20,945,1194,9.333,4.667,-6571593
7,21,930,1197,6.537,3.269,-11040114
7,22,921,1197,3.846,1.923,-5652027
7,23,903,1176,11.820,5.910,-2298644
7,24,900,1173,1.813,0.907,-2234653
7,25,915,1161,8.209,4.105,-1115913
7,26,903,1158,5.286,2.643,-7231061
7,27,900,1155,1.813,0.907,-12623517
7,28,888,1152,5.286,2.643,-257
7,29,900,1167,8.209,4.105,-9793908
7,30,900,1176,3.846,1.923,-14264233
7,31,906,1182,3.626,1.813,-769
7,32,906,1182,0.000,0.000,-257
7,33,912,1188,3.626,1.813,-11045515
7,34,915,1191,1.813,0.907,-1182733
7,35,933,1203,9.245,4.622,-3089188
7,36,942,1206,4.054,2.027,-1903886
