Track n°,Slice n°,X,Y,Distance,Velocity,Pixel Value
1,1,846,267,-1.000,-1.000,-10911619
1,2,846,258,3.846,1.923,-985867
1,3,840,258,2.564,1.282,-6180431
1,4,822,252,8.108,4.054,-6047816
1,5,804,228,12.821,6.410,-7098194
1,6,795,219,5.439,2.720,-5521475
1,7,777,213,8.108,4.054,-4601400
1,8,750,201,12.627,6.313,-6769483
1,9,711,162,23.570,11.785,-459010
1,10,699,165,5.286,2.643,-4930364
1,11,696,153,5.286,2.643,-3155494
1,12,696,150,1.282,0.641,-1511698
1,13,693,150,1.282,0.641,-1906969
1,14,687,150,2.564,1.282,-13088946
1,15,687,150,0.000,0.000,-10907248
1,16,687,150,0.000,0.000,-7361105
1,17,684,153,1.813,0.907,-9732737
1,18,687,153,1.282,0.641,-3285539
1,19,687,147,2.564,1.282,-1972762
1,20,690,150,1.813,0.907,-394761
1,21,681,150,3.846,1.923,-3
1,22,684,159,4.054,2.027,-4275258
1,23,675,162,4.054,2.027,-2033165
1,24,675,159,1.282,0.641,-8680566
1,25,672,150,4.054,2.027,-1379085
1,26,672,141,3.846,1.923,-7359826
1,27,663,138,4.054,2.027,-3021338
1,28,654,147,5.439,2.720,-4077109
1,29,654,144,1.282,0.641,-6115921
1,30,651,153,4.054,2.027,-9469052
1,31,651,162,3.846,1.923,-196609
1,32,660,168,4.623,2.311,-7230034
1,33,648,174,5.734,2.867,-4539457
1,34,648,183,3.846,1.923,-2299927
1,35,651,192,4.054,2.027,-7561055
1,36,651,189,1.282,0.641,-262
1,37,648,183,2.867,1.433,-257
1,38,642,174,4.623,2.311,-9465453
1,39,639,171,1.813,0.907,-721665
1,40,639,165,2.564,1.282,-7230032
1,41,636,165,1.282,0.641,-8021095
1,42,633,165,1.282,0.641,-3152667
1,43,630,162,1.813,0.907,-8346460
1,44,630,159,1.282,0.641,-2891295
1,45,633,159,1.282,0.641,-7093309
1,46,633,159,0.000,0.000,-4206642
1,47,633,156,1.282,0.641,-524289
1,48,627,147,4.623,2.311,-2561816
1,49,624,141,2.867,1.433,-1248526
1,50,618,138,2.867,1.433,-8742760
1,51,621,135,1.813,0.907,-5457222
1,52,624,138,1.813,0.907,-1839634
1,53,624,138,0.000,0.000,-7823198
1,54,630,144,3.626,1.813,-3945261
1,55,630,144,0.000,0.000,-6704717
1,56,630,144,0.000,0.000,-459010
1,57,630,144,0.000,0.000,-1906967
1,58,627,153,4.054,2.027,-7229780
1,59,627,168,6.410,3.205,-1642257
1,60,630,168,1.282,0.641,-2168341
1,61,633,165,1.813,0.907,-8082261
1,62,633,165,0.000,0.000,-2564639
1,63,639,162,2.867,1.433,-9333870
1,64,642,168,2.867,1.433,-1249555
1,65,642,177,3.846,1.923,-2958114
1,66,639,183,2.867,1.433,-5057323
1,67,636,189,2.867,1.433,-262145
1,68,633,201,5.286,2.643,-10972271
1,69,627,204,2.867,1.433,-4600113
1,70,618,198,4.623,2.311,-4208435
1,71,612,192,3.626,1.813,-9656665
1,72,606,186,3.626,1.813,-5254189
1,73,600,180,3.626,1.813,-6699580
1,74,594,177,2.867,1.433,-262145
1,75,594,171,2.564,1.282,-2036500
1,76,594,168,1.282,0.641,-8150364
1,77,594,162,2.564,1.282,-1447188
1,78,588,153,4.623,2.311,-7885139
1,79,585,150,1.813,0.907,-7421763
1,80,582,144,2.867,1.433,-1048577
1,81,579,141,1.813,0.907,-6902615
1,82,576,135,2.867,1.433,-7229269
1,83,570,129,3.626,1.813,-4799291
1,84,570,126,1.282,0.641,-8672855
1,85,564,120,3.626,1.813,-8412253
1,86,558,120,2.564,1.282,-2431771
1,87,552,120,2.564,1.282,-11236472
1,88,546,126,3.626,1.813,-263686
1,89,546,129,1.282,0.641,-5125685
1,90,546,132,1.282,0.641,-196609
3,1,783,75,-1.000,-1.000,-196609
3,2,783,93,7.692,3.846,-3353132
3,3,786,108,6.537,3.269,-1773840
3,4,792,114,3.626,1.813,-525316
3,5,795,102,5.286,2.643,-769
3,6,801,111,4.623,2.311,-1906971
3,7,801,111,0.000,0.000,-2104089
3,8,786,105,6.904,3.452,-3
3,9,783,105,1.282,0.641,-2892581
3,10,786,102,1.813,0.907,-1
3,11,786,102,0.000,0.000,-3747373
3,12,783,99,1.813,0.907,-328707
3,13,768,99,6.410,3.205,-458753
3,14,759,102,4.054,2.027,-657672
3,15,762,111,4.054,2.027,-131587
3,16,765,120,4.054,2.027,-7100507
3,17,771,129,4.623,2.311,-918534
3,18,774,135,2.867,1.433,-65537
3,19,783,141,4.623,2.311,-2364697
3,20,783,147,2.564,1.282,-5654087
3,21,783,153,2.564,1.282,-1314832
3,22,783,159,2.564,1.282,-4799808
3,23,783,165,2.564,1.282,-8282722
3,24,777,171,3.626,1.813,-5587008
3,25,774,174,1.813,0.907,-2170911
3,26,777,180,2.867,1.433,-65537
3,27,783,171,4.623,2.311,-2367261
3,28,786,168,1.813,0.907,-196609
3,29,771,174,6.904,3.452,-4601400
3,30,768,174,1.282,0.641,-1510669
3,31,747,174,8.974,4.487,-4407103
3,32,762,183,7.476,3.738,-5127227
3,33,753,183,3.846,1.923,-1840663
3,34,732,177,9.333,4.667,-3747120
3,35,729,177,1.282,0.641,-8480869
3,36,729,183,2.564,1.282,-3745061
3,37,726,195,5.286,2.643,-197891
3,38,723,207,5.286,2.643,-4863545
3,39,711,216,6.410,3.205,-3
3,40,702,228,6.410,3.205,-1774100
3,41,699,222,2.867,1.433,-3348761
3,42,705,228,3.626,1.813,-1444876
3,43,705,234,2.564,1.282,-65537
3,44,705,234,0.000,0.000,-257
3,45,690,243,7.476,3.738,-65794
3,46,693,234,4.054,2.027,-394757
3,47,693,237,1.282,0.641,-458753
3,48,693,237,0.000,0.000,-132100
3,49,699,237,2.564,1.282,-10515062
3,50,702,243,2.867,1.433,-4204585
3,51,702,252,3.846,1.923,-257
3,52,711,252,3.846,1.923,-524289
3,53,720,258,4.623,2.311,-257
3,54,726,258,2.564,1.282,-1
3,55,735,258,3.846,1.923,-65537
3,56,747,264,5.734,2.867,-327937
3,57,750,273,4.054,2.027,-514
3,58,756,282,4.623,2.311,-6440518
3,59,762,288,3.626,1.813,-257
3,60,765,294,2.867,1.433,-513
3,61,774,294,3.846,1.923,-196613
3,62,780,294,2.564,1.282,-1
3,63,783,306,5.286,2.643,-10313055
3,64,813,336,18.131,9.065,-16775413
3,65,828,345,7.476,3.738,-1
3,66,840,345,5.128,2.564,-131841
3,67,849,345,3.846,1.923,-459265
3,68,876,351,11.820,5.910,-65794
3,69,879,339,5.286,2.643,-196611
3,70,909,291,24.190,12.095,-16437459
3,71,915,288,2.867,1.433,-197121
3,72,918,276,5.286,2.643,-1
3,73,921,255,9.065,4.533,-7821660
3,74,912,249,4.623,2.311,-2365980
3,75,924,261,7.252,3.626,-65537
3,76,936,270,6.410,3.205,-5785673
3,77,939,273,1.813,0.907,-131587
3,78,939,273,0.000,0.000,-514
3,79,945,279,3.626,1.813,-131074
3,80,954,279,3.846,1.923,-1
3,81,960,282,2.867,1.433,-393217
3,82,918,291,18.356,9.178,-4664623
3,83,879,306,17.857,8.928,-460039
3,84,879,306,0.000,0.000,-65794
3,85,876,366,25.673,12.837,-196611
3,86,867,399,14.618,7.309,-393478
3,87,849,411,9.245,4.623,-3
3,88,834,423,8.209,4.105,-1
3,89,834,423,0.000,0.000,-262146
3,90,837,423,1.282,0.641,-262914
5,1,924,972,-1.000,-1.000,-9795709
5,2,921,972,1.282,0.641,-4863542
5,3,915,966,3.626,1.813,-14468031
5,4,915,963,1.282,0.641,-4010545
5,5,909,948,6.904,3.452,-8676965
5,6,909,942,2.564,1.282,-7491406
5,7,909,942,0.000,0.000,-7102046
5,8,906,939,1.813,0.907,-7362136
5,9,906,936,1.282,0.641,-9140602
5,10,906,936,0.000,0.000,-460804
5,11,909,936,1.282,0.641,-3484718
5,12,927,939,7.798,3.899,-1314832
5,13,933,939,2.564,1.282,-13941436
5,14,933,939,0.000,0.000,-656391
5,15,939,939,2.564,1.282,-10848136
5,16,939,939,0.000,0.000,-5126717
5,17,945,924,6.904,3.452,-9927293
5,18,948,915,4.054,2.027,-10783372
5,19,948,912,1.282,0.641,-6245197
5,20,948,909,1.282,0.641,-12949915
5,21,948,903,2.564,1.282,-5651520
5,22,948,900,1.282,0.641,-8614772
5,23,948,897,1.282,0.641,-3
5,24,993,876,21.222,10.611,-7957355
5,25,1011,873,7.798,3.899,-9204340
5,26,1011,870,1.282,0.641,-721666
5,27,1008,867,1.813,0.907,-7167326
5,28,1005,858,4.054,2.027,-6903385
5,29,1005,855,1.282,0.641,-8217447
5,30,1005,852,1.282,0.641,-1644567
5,31,1005,867,6.410,3.205,-5062463
5,32,1053,861,20.672,10.336,-4864571
5,33,1098,840,21.222,10.611,-65537
5,34,1104,843,2.867,1.433,-2430743
5,35,1110,852,4.623,2.311,-6371129
5,36,1116,858,3.626,1.813,-3221800
5,37,1119,846,5.286,2.643,-9927547
5,38,1122,849,1.813,0.907,-6375500
5,39,1125,849,1.282,0.641,-3
5,40,1134,852,4.054,2.027,-655361
5,41,1137,855,1.813,0.907,-458753
5,42,1146,861,4.623,2.311,-11705755
5,43,1152,864,2.867,1.433,-9534586
5,44,1155,867,1.813,0.907,-4535092
5,45,1161,861,3.626,1.813,-3813936
5,46,1161,861,0.000,0.000,-3481891
5,47,1164,867,2.867,1.433,-2563099
5,48,1167,870,1.813,0.907,-5654600
5,49,1176,876,4.623,2.311,-5326665
5,50,1185,882,4.623,2.311,-11703958
5,51,1188,891,4.054,2.027,-4470327
5,52,1191,894,1.813,0.907,-2432800
5,53,1200,900,4.623,2.311,-65537
5,54,1203,900,1.282,0.641,-257
5,55,1209,903,2.867,1.433,-3221287
5,56,1215,906,2.867,1.433,-723722
5,57,1224,909,4.054,2.027,-2038553
5,58,1242,915,8.108,4.054,-6771282
5,59,1245,915,1.282,0.641,-197380
5,60,1251,924,4.623,2.311,-3419695
5,61,1263,930,5.734,2.867,-3747118
5,62,1266,933,1.813,0.907,-6180431
5,63,1272,936,2.867,1.433,-1181706
5,64,1281,948,6.410,3.205,-5721421
5,65,1284,948,1.282,0.641,-9074296
5,66,1290,948,2.564,1.282,-4207669
5,67,1293,954,2.867,1.433,-4469814
5,68,1296,957,1.813,0.907,-5325635
5,69,1299,960,1.813,0.907,-5849926
5,70,1299,963,1.282,0.641,-1
5,71,1302,966,1.813,0.907,-7693156
5,72,1305,972,2.867,1.433,-8942968
5,73,1305,981,3.846,1.923,-8810093
5,74,1308,984,1.813,0.907,-4207155
5,75,1311,987,1.813,0.907,-5914949
5,76,1314,990,1.813,0.907,-7097935
5,77,1317,996,2.867,1.433,-9137779
5,78,1320,999,1.813,0.907,-7166812
5,79,1323,1002,1.813,0.907,-9928322
5,80,1329,999,2.867,1.433,-8087399
5,81,1329,993,2.564,1.282,-10457230
5,82,1329,990,1.282,0.641,-3
5,83,1329,990,0.000,0.000,-6641495
5,84,1323,990,2.564,1.282,-1710617
5,85,1317,990,2.564,1.282,-16771307
5,86,1305,981,6.410,3.205,-15652567
5,87,1305,981,0.000,0.000,-15650512
5,88,1305,972,3.846,1.923,-1
5,89,1305,966,2.564,1.282,-14133936
5,90,1305,966,0.000,0.000,-16774644
7,1,1839,357,-1.000,-1.000,-2302756
7,2,1836,357,1.282,0.641,-394759
7,3,1836,357,0.000,0.000,-131587
7,4,1836,357,0.000,0.000,-7953757
7,5,1815,372,11.029,5.514,-16443615
7,6,1803,381,6.410,3.205,-515
7,7,1794,384,4.054,2.027,-1
7,8,1785,390,4.623,2.311,-2762278
7,9,1785,393,1.282,0.641,-1
7,10,1779,402,4.623,2.311,-525318
7,11,1776,420,7.798,3.899,-65537
7,12,1773,435,6.537,3.269,-5654087
7,13,1767,441,3.626,1.813,-525832
7,14,1761,441,2.564,1.282,-657418
7,15,1740,450,9.764,4.882,-7759977
7,16,1692,426,22.934,11.467,-131587
7,17,1683,423,4.054,2.027,-1
7,18,1674,417,4.623,2.311,-3354417
7,19,1665,417,3.846,1.923,-1908000
7,20,1656,417,3.846,1.923,-2037274
7,21,1650,417,2.564,1.282,-65794
7,22,1647,414,1.813,0.907,-1
7,23,1644,423,4.054,2.027,-395272
7,24,1641,429,2.867,1.433,-4471356
7,25,1641,432,1.282,0.641,-65794
7,26,1626,438,6.904,3.452,-197121
7,27,1620,438,2.564,1.282,-921105
7,28,1602,435,7.798,3.899,-3813685
7,29,1581,429,9.333,4.667,-5588294
7,30,1575,426,2.867,1.433,-257
7,31,1566,432,4.623,2.311,-514
7,32,1563,438,2.867,1.433,-1
7,33,1554,447,5.439,2.720,-131587
7,34,1536,447,7.692,3.846,-131587
7,35,1530,450,2.867,1.433,-196867
7,36,1524,450,2.564,1.282,-65537
7,37,1515,450,3.846,1.923,-591625
7,38,1506,450,3.846,1.923,-265996
7,39,1485,441,9.764,4.882,-1312777
7,40,1479,438,2.867,1.433,-1
7,41,1476,438,1.282,0.641,-3616558
7,42,1461,438,6.410,3.205,-6115152
7,43,1452,438,3.846,1.923,-8222068
7,44,1458,432,3.626,1.813,-131587
7,45,1461,432,1.282,0.641,-513
7,46,1455,423,4.623,2.311,-65794
7,47,1452,417,2.867,1.433,-131074
7,48,1449,408,4.054,2.027,-3
7,49,1443,402,3.626,1.813,-65794
7,50,1440,399,1.813,0.907,-3021853
7,51,1440,393,2.564,1.282,-6966351
7,52,1434,390,2.867,1.433,-525318
7,53,1434,390,0.000,0.000,-772
7,54,1431,387,1.813,0.907,-2694943
7,55,1449,375,9.245,4.623,-12034982
7,56,1452,375,1.282,0.641,-852998
7,57,1455,357,7.798,3.899,-65537
7,58,1455,357,0.000,0.000,-131074
7,59,1458,366,4.054,2.027,-15061711
7,60,1446,399,15.006,7.503,-1839376
7,61,1446,405,2.564,1.282,-7954786
7,62,1446,408,1.282,0.641,-132100
7,63,1446,408,0.000,0.000,-10385275
7,64,1446,411,1.282,0.641,-514
7,65,1446,417,2.564,1.282,-1314321
7,66,1446,417,0.000,0.000,-16774391
7,67,1431,426,7.476,3.738,-65537
7,68,1428,432,2.867,1.433,-65794
7,69,1422,435,2.867,1.433,-6836821
7,70,1422,441,2.564,1.282,-257
7,71,1419,441,1.282,0.641,-132098
7,72,1410,450,5.439,2.720,-7233119
7,73,1407,456,2.867,1.433,-13021876
7,74,1407,483,11.538,5.769,-65537
7,75,1407,489,2.564,1.282,-518
7,76,1407,498,3.846,1.923,-65793
7,77,1407,504,2.564,1.282,-65539
7,78,1407,507,1.282,0.641,-513
7,79,1404,513,2.867,1.433,-131329
7,80,1404,525,5.128,2.564,-197121
7,81,1404,531,2.564,1.282,-2432800
7,82,1404,531,0.000,0.000,-65796
7,83,1404,537,2.564,1.282,-16565444
7,84,1404,546,3.846,1.923,-5916743
7,85,1404,549,1.282,0.641,-5325382
7,86,1407,567,7.798,3.899,-1902347
7,87,1407,573,2.564,1.282,-262145
7,88,1410,576,1.813,0.907,-513
7,89,1413,579,1.813,0.907,-5061950
7,90,1413,582,1.282,0.641,-5786701
9,1,2319,2052,-1.000,-1.000,-8152165
9,2,2334,2037,9.065,4.533,-1052689
9,3,2343,2031,4.623,2.311,-1
9,4,2346,2031,1.282,0.641,-257
9,5,2346,2028,1.282,0.641,-1
9,6,2349,2025,1.813,0.907,-132100
9,7,2349,2025,0.000,0.000,-257
9,8,2355,2037,5.734,2.867,-65796
9,9,2361,2037,2.564,1.282,-4009773
9,10,2364,2043,2.867,1.433,-1
9,11,2364,2043,0.000,0.000,-1774870
9,12,2367,2043,1.282,0.641,-3945010
9,13,2370,2040,1.813,0.907,-263686
9,14,2373,2040,1.282,0.641,-852741
9,15,2379,2040,2.564,1.282,-3
9,16,2379,2040,0.000,0.000,-769
9,17,2376,2040,1.282,0.641,-11832719
9,18,2376,2037,1.282,0.641,-7955815
9,19,2379,2037,1.282,0.641,-393217
9,20,2379,2037,0.000,0.000,-14726840
9,21,2388,2025,6.410,3.205,-65537
9,22,2397,2022,4.054,2.027,-257
9,23,2406,2016,4.623,2.311,-257
